leg_idx,registration,orig_registration,assigned_registration,tail_swap,is_ground_activity,ident,aircraft_type,body_type,origin,destination,orig_scheduled_out,orig_scheduled_in,shift_min,new_scheduled_out,new_scheduled_in
762,A6-ENC,A6-EGG,A6-ENC,True,False,UAE523,B77W,WB,TRV,DXB,2026-07-10T23:15:00+00:00,2026-07-11T03:15:00+00:00,0,2026-07-10T23:15:00+00:00,2026-07-11T03:15:00+00:00
763,A6-ENC,A6-EGG,A6-ENC,True,False,UAE31,B77W,WB,DXB,LHR,2026-07-11T07:25:00+00:00,2026-07-11T15:10:00+00:00,0,2026-07-11T07:25:00+00:00,2026-07-11T15:10:00+00:00
764,A6-ENC,A6-EGG,A6-ENC,True,False,UAE32,B77W,WB,LHR,DXB,2026-07-11T18:50:00+00:00,2026-07-12T01:55:00+00:00,0,2026-07-11T18:50:00+00:00,2026-07-12T01:55:00+00:00
765,A6-ENC,A6-EGG,A6-ENC,True,False,UAE157,B77W,WB,DXB,ARN,2026-07-12T04:45:00+00:00,2026-07-12T11:45:00+00:00,0,2026-07-12T04:45:00+00:00,2026-07-12T11:45:00+00:00
766,A6-ENC,A6-EGG,A6-ENC,True,False,UAE158,B77W,WB,ARN,DXB,2026-07-12T13:35:00+00:00,2026-07-12T20:30:00+00:00,0,2026-07-12T13:35:00+00:00,2026-07-12T20:30:00+00:00
767,A6-ENC,A6-EGG,A6-ENC,True,False,UAE772,B77W,WB,DXB,CPT,2026-07-12T23:45:00+00:00,2026-07-13T09:30:00+00:00,0,2026-07-12T23:45:00+00:00,2026-07-13T09:30:00+00:00
768,A6-EGH,A6-EGH,A6-EGH,False,False,UAE772,B77W,WB,DXB,CPT,2026-07-06T23:45:00+00:00,2026-07-07T09:30:00+00:00,35,2026-07-07T00:20:00+00:00,2026-07-07T10:05:00+00:00
769,A6-EGH,A6-EGH,A6-EGH,False,False,UAE773,B77W,WB,CPT,DXB,2026-07-07T11:15:00+00:00,2026-07-07T20:35:00+00:00,35,2026-07-07T11:50:00+00:00,2026-07-07T21:10:00+00:00
770,A6-EGH,A6-EGH,A6-EGH,False,False,UAE506,B77W,WB,DXB,BOM,2026-07-08T05:30:00+00:00,2026-07-08T08:45:00+00:00,0,2026-07-08T05:30:00+00:00,2026-07-08T08:45:00+00:00
771,A6-EGH,A6-EGH,A6-EGH,False,False,UAE507,B77W,WB,BOM,DXB,2026-07-08T10:30:00+00:00,2026-07-08T13:35:00+00:00,0,2026-07-08T10:30:00+00:00,2026-07-08T13:35:00+00:00
772,A6-EGH,A6-EGH,A6-EGH,False,False,UAE314,B77W,WB,DXB,SIN,2026-07-08T17:00:00+00:00,2026-07-09T00:35:00+00:00,0,2026-07-08T17:00:00+00:00,2026-07-09T00:35:00+00:00
773,A6-EGH,A6-EGH,A6-EGH,False,False,UAE315,B77W,WB,SIN,DXB,2026-07-09T02:35:00+00:00,2026-07-09T09:45:00+00:00,0,2026-07-09T02:35:00+00:00,2026-07-09T09:45:00+00:00
774,A6-EGH,A6-EGH,A6-EGH,False,False,UAE508,B77W,WB,DXB,BOM,2026-07-09T12:00:00+00:00,2026-07-09T15:15:00+00:00,0,2026-07-09T12:00:00+00:00,2026-07-09T15:15:00+00:00
775,A6-EGH,A6-EGH,A6-EGH,False,False,UAE509,B77W,WB,BOM,DXB,2026-07-09T16:55:00+00:00,2026-07-09T19:59:00+00:00,0,2026-07-09T16:55:00+00:00,2026-07-09T19:59:00+00:00
776,A6-EGH,A6-EGH,A6-EGH,False,True,*EGH,B77W,WB,DXB,DXB,2026-07-09T21:29:00+00:00,2026-07-11T05:50:00+00:00,0,2026-07-09T21:29:00+00:00,2026-07-11T05:50:00+00:00
777,A6-EGH,A6-EGH,A6-EGH,False,False,UAE358,B77W,WB,DXB,CGK,2026-07-11T06:50:00+00:00,2026-07-11T15:25:00+00:00,60,2026-07-11T07:50:00+00:00,2026-07-11T16:25:00+00:00
778,A6-EGH,A6-EGH,A6-EGH,False,False,UAE359,B77W,WB,CGK,DXB,2026-07-11T17:45:00+00:00,2026-07-12T01:30:00+00:00,60,2026-07-11T18:45:00+00:00,2026-07-12T02:30:00+00:00
779,A6-EGH,A6-EGH,A6-EGH,False,False,UAE358,B77W,WB,DXB,CGK,2026-07-12T06:50:00+00:00,2026-07-12T15:25:00+00:00,0,2026-07-12T06:50:00+00:00,2026-07-12T15:25:00+00:00
780,A6-EGH,A6-EGH,A6-EGH,False,False,UAE359,B77W,WB,CGK,DXB,2026-07-12T17:45:00+00:00,2026-07-13T01:30:00+00:00,0,2026-07-12T17:45:00+00:00,2026-07-13T01:30:00+00:00
781,A6-EGI,A6-EGI,A6-EGI,False,False,UAE508,B77W,WB,DXB,BOM,2026-07-06T12:00:00+00:00,2026-07-06T15:15:00+00:00,0,2026-07-06T12:00:00+00:00,2026-07-06T15:15:00+00:00
782,A6-EGI,A6-EGI,A6-EGI,False,False,UAE509,B77W,WB,BOM,DXB,2026-07-06T16:55:00+00:00,2026-07-06T19:59:00+00:00,0,2026-07-06T16:55:00+00:00,2026-07-06T19:59:00+00:00
783,A6-EGI,A6-EGI,A6-EGI,False,False,UAE582,B77W,WB,DXB,DAC,2026-07-06T22:00:00+00:00,2026-07-07T02:35:00+00:00,-20,2026-07-06T21:40:00+00:00,2026-07-07T02:15:00+00:00
784,A6-EGI,A6-EGI,A6-EGI,False,False,UAE583,B77W,WB,DAC,DXB,2026-07-07T04:10:00+00:00,2026-07-07T09:00:00+00:00,-20,2026-07-07T03:50:00+00:00,2026-07-07T08:40:00+00:00
785,A6-EGI,A6-EGI,A6-EGI,False,False,UAE416,B77W,WB,DXB,SYD,2026-07-07T17:40:00+00:00,2026-07-08T07:30:00+00:00,0,2026-07-07T17:40:00+00:00,2026-07-08T07:30:00+00:00
786,A6-EGI,A6-EGI,A6-EGI,False,False,UAE417,B77W,WB,SYD,DXB,2026-07-08T10:10:00+00:00,2026-07-09T00:30:00+00:00,0,2026-07-08T10:10:00+00:00,2026-07-09T00:30:00+00:00
787,A6-EGI,A6-EGI,A6-EGI,False,False,UAE787,B77W,WB,DXB,ACC,2026-07-09T03:10:00+00:00,2026-07-09T11:20:00+00:00,0,2026-07-09T03:10:00+00:00,2026-07-09T11:20:00+00:00
788,A6-EGI,A6-EGI,A6-EGI,False,False,UAE787,B77W,WB,ACC,ABJ,2026-07-09T12:50:00+00:00,2026-07-09T13:50:00+00:00,0,2026-07-09T12:50:00+00:00,2026-07-09T13:50:00+00:00
789,A6-EGI,A6-EGI,A6-EGI,False,False,UAE788,B77W,WB,ABJ,ACC,2026-07-09T15:25:00+00:00,2026-07-09T16:30:00+00:00,0,2026-07-09T15:25:00+00:00,2026-07-09T16:30:00+00:00
790,A6-EGI,A6-EGI,A6-EGI,False,False,UAE788,B77W,WB,ACC,DXB,2026-07-09T18:00:00+00:00,2026-07-10T02:15:00+00:00,0,2026-07-09T18:00:00+00:00,2026-07-10T02:15:00+00:00
791,A6-EGI,A6-EGI,A6-EGI,False,False,UAE59,B77W,WB,DXB,HAM,2026-07-10T04:45:00+00:00,2026-07-10T11:35:00+00:00,-10,2026-07-10T04:35:00+00:00,2026-07-10T11:25:00+00:00
792,A6-EGI,A6-EGI,A6-EGI,False,False,UAE60,B77W,WB,HAM,DXB,2026-07-10T13:30:00+00:00,2026-07-10T20:05:00+00:00,-10,2026-07-10T13:20:00+00:00,2026-07-10T19:55:00+00:00
793,A6-EGI,A6-EGI,A6-EGI,False,False,UAE582,B77W,WB,DXB,DAC,2026-07-10T22:00:00+00:00,2026-07-11T02:35:00+00:00,20,2026-07-10T22:20:00+00:00,2026-07-11T02:55:00+00:00
794,A6-EGI,A6-EGI,A6-EGI,False,False,UAE583,B77W,WB,DAC,DXB,2026-07-11T04:10:00+00:00,2026-07-11T09:00:00+00:00,20,2026-07-11T04:30:00+00:00,2026-07-11T09:20:00+00:00
795,A6-EGI,A6-EGI,A6-EGI,False,False,UAE721,B77W,WB,DXB,NBO,2026-07-11T11:55:00+00:00,2026-07-11T17:00:00+00:00,0,2026-07-11T11:55:00+00:00,2026-07-11T17:00:00+00:00
796,A6-EGI,A6-EGI,A6-EGI,False,False,UAE722,B77W,WB,NBO,DXB,2026-07-11T19:45:00+00:00,2026-07-12T00:50:00+00:00,0,2026-07-11T19:45:00+00:00,2026-07-12T00:50:00+00:00
797,A6-EGI,A6-EGI,A6-EGI,False,False,UAE111,B77W,WB,DXB,BUD,2026-07-12T05:50:00+00:00,2026-07-12T11:55:00+00:00,60,2026-07-12T06:50:00+00:00,2026-07-12T12:55:00+00:00
798,A6-EGI,A6-EGI,A6-EGI,False,False,UAE112,B77W,WB,BUD,DXB,2026-07-12T14:05:00+00:00,2026-07-12T19:40:00+00:00,60,2026-07-12T15:05:00+00:00,2026-07-12T20:40:00+00:00
799,A6-EGI,A6-EGI,A6-EGI,False,False,UAE332,B77W,WB,DXB,MNL,2026-07-12T23:10:00+00:00,2026-07-13T08:15:00+00:00,0,2026-07-12T23:10:00+00:00,2026-07-13T08:15:00+00:00
800,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE652,B77W,WB,DXB,MLE,2026-07-06T05:45:00+00:00,2026-07-06T10:00:00+00:00,0,2026-07-06T05:45:00+00:00,2026-07-06T10:00:00+00:00
801,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE652,B77W,WB,MLE,CMB,2026-07-06T11:30:00+00:00,2026-07-06T13:00:00+00:00,0,2026-07-06T11:30:00+00:00,2026-07-06T13:00:00+00:00
802,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE653,B77W,WB,CMB,MLE,2026-07-06T15:05:00+00:00,2026-07-06T16:35:00+00:00,0,2026-07-06T15:05:00+00:00,2026-07-06T16:35:00+00:00
803,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE653,B77W,WB,MLE,DXB,2026-07-06T18:00:00+00:00,2026-07-06T21:55:00+00:00,0,2026-07-06T18:00:00+00:00,2026-07-06T21:55:00+00:00
804,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE510,B77W,WB,DXB,DEL,2026-07-06T23:55:00+00:00,2026-07-07T03:35:00+00:00,0,2026-07-06T23:55:00+00:00,2026-07-07T03:35:00+00:00
805,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE511,B77W,WB,DEL,DXB,2026-07-07T05:30:00+00:00,2026-07-07T09:00:00+00:00,0,2026-07-07T05:30:00+00:00,2026-07-07T09:00:00+00:00
806,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE522,B77W,WB,DXB,TRV,2026-07-07T17:25:00+00:00,2026-07-07T21:40:00+00:00,0,2026-07-07T17:25:00+00:00,2026-07-07T21:40:00+00:00
807,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE523,B77W,WB,TRV,DXB,2026-07-07T23:15:00+00:00,2026-07-08T03:15:00+00:00,0,2026-07-07T23:15:00+00:00,2026-07-08T03:15:00+00:00
808,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE775,B77W,WB,DXB,DUR,2026-07-08T06:15:00+00:00,2026-07-08T14:35:00+00:00,0,2026-07-08T06:15:00+00:00,2026-07-08T14:35:00+00:00
809,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE776,B77W,WB,DUR,DXB,2026-07-08T16:40:00+00:00,2026-07-09T01:00:00+00:00,0,2026-07-08T16:40:00+00:00,2026-07-09T01:00:00+00:00
810,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE957,B77W,WB,DXB,BEY,2026-07-09T05:05:00+00:00,2026-07-09T08:55:00+00:00,0,2026-07-09T05:05:00+00:00,2026-07-09T08:55:00+00:00
811,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE958,B77W,WB,BEY,DXB,2026-07-09T10:30:00+00:00,2026-07-09T14:30:00+00:00,0,2026-07-09T10:30:00+00:00,2026-07-09T14:30:00+00:00
812,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE522,B77W,WB,DXB,TRV,2026-07-09T17:25:00+00:00,2026-07-09T21:40:00+00:00,15,2026-07-09T17:40:00+00:00,2026-07-09T21:55:00+00:00
813,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE523,B77W,WB,TRV,DXB,2026-07-09T23:15:00+00:00,2026-07-10T03:15:00+00:00,15,2026-07-09T23:30:00+00:00,2026-07-10T03:30:00+00:00
814,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE652,B77W,WB,DXB,MLE,2026-07-10T05:45:00+00:00,2026-07-10T10:00:00+00:00,0,2026-07-10T05:45:00+00:00,2026-07-10T10:00:00+00:00
815,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE652,B77W,WB,MLE,CMB,2026-07-10T11:30:00+00:00,2026-07-10T13:00:00+00:00,0,2026-07-10T11:30:00+00:00,2026-07-10T13:00:00+00:00
816,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE653,B77W,WB,CMB,MLE,2026-07-10T15:05:00+00:00,2026-07-10T16:35:00+00:00,0,2026-07-10T15:05:00+00:00,2026-07-10T16:35:00+00:00
817,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE653,B77W,WB,MLE,DXB,2026-07-10T18:00:00+00:00,2026-07-10T21:55:00+00:00,0,2026-07-10T18:00:00+00:00,2026-07-10T21:55:00+00:00
818,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE510,B77W,WB,DXB,DEL,2026-07-10T23:55:00+00:00,2026-07-11T03:35:00+00:00,0,2026-07-10T23:55:00+00:00,2026-07-11T03:35:00+00:00
819,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE511,B77W,WB,DEL,DXB,2026-07-11T05:30:00+00:00,2026-07-11T09:00:00+00:00,0,2026-07-11T05:30:00+00:00,2026-07-11T09:00:00+00:00
820,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE584,B77W,WB,DXB,DAC,2026-07-11T12:45:00+00:00,2026-07-11T17:20:00+00:00,60,2026-07-11T13:45:00+00:00,2026-07-11T18:20:00+00:00
821,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE585,B77W,WB,DAC,DXB,2026-07-11T19:40:00+00:00,2026-07-12T00:30:00+00:00,60,2026-07-11T20:40:00+00:00,2026-07-12T01:30:00+00:00
822,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE707,B77W,WB,DXB,SEZ,2026-07-12T04:55:00+00:00,2026-07-12T09:35:00+00:00,0,2026-07-12T04:55:00+00:00,2026-07-12T09:35:00+00:00
823,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE707,B77W,WB,SEZ,TNR,2026-07-12T11:10:00+00:00,2026-07-12T13:50:00+00:00,0,2026-07-12T11:10:00+00:00,2026-07-12T13:50:00+00:00
824,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE708,B77W,WB,TNR,SEZ,2026-07-12T15:35:00+00:00,2026-07-12T18:20:00+00:00,0,2026-07-12T15:35:00+00:00,2026-07-12T18:20:00+00:00
825,A6-EGJ,A6-EGJ,A6-EGJ,False,False,UAE708,B77W,WB,SEZ,DXB,2026-07-12T19:55:00+00:00,2026-07-13T00:20:00+00:00,0,2026-07-12T19:55:00+00:00,2026-07-13T00:20:00+00:00
826,A6-EGZ,A6-EGK,A6-EGZ,True,False,UAE522,B77W,WB,DXB,TRV,2026-07-06T17:25:00+00:00,2026-07-06T21:40:00+00:00,55,2026-07-06T18:20:00+00:00,2026-07-06T22:35:00+00:00
827,A6-EGZ,A6-EGK,A6-EGZ,True,False,UAE523,B77W,WB,TRV,DXB,2026-07-06T23:15:00+00:00,2026-07-07T03:15:00+00:00,55,2026-07-07T00:10:00+00:00,2026-07-07T04:10:00+00:00
828,A6-EGK,A6-EGK,A6-EGK,False,False,UAE775,B77W,WB,DXB,DUR,2026-07-07T06:15:00+00:00,2026-07-07T14:35:00+00:00,0,2026-07-07T06:15:00+00:00,2026-07-07T14:35:00+00:00
829,A6-EGK,A6-EGK,A6-EGK,False,False,UAE776,B77W,WB,DUR,DXB,2026-07-07T16:40:00+00:00,2026-07-08T01:00:00+00:00,0,2026-07-07T16:40:00+00:00,2026-07-08T01:00:00+00:00
830,A6-EGK,A6-EGK,A6-EGK,False,False,UAE787,B77W,WB,DXB,ACC,2026-07-08T03:10:00+00:00,2026-07-08T11:20:00+00:00,0,2026-07-08T03:10:00+00:00,2026-07-08T11:20:00+00:00
831,A6-EGK,A6-EGK,A6-EGK,False,False,UAE787,B77W,WB,ACC,ABJ,2026-07-08T12:50:00+00:00,2026-07-08T13:50:00+00:00,0,2026-07-08T12:50:00+00:00,2026-07-08T13:50:00+00:00
832,A6-EGK,A6-EGK,A6-EGK,False,False,UAE788,B77W,WB,ABJ,ACC,2026-07-08T15:25:00+00:00,2026-07-08T16:30:00+00:00,0,2026-07-08T15:25:00+00:00,2026-07-08T16:30:00+00:00
833,A6-EGK,A6-EGK,A6-EGK,False,False,UAE788,B77W,WB,ACC,DXB,2026-07-08T18:00:00+00:00,2026-07-09T02:15:00+00:00,0,2026-07-08T18:00:00+00:00,2026-07-09T02:15:00+00:00
834,A6-EGK,A6-EGK,A6-EGK,False,False,UAE334,B77W,WB,DXB,MNL,2026-07-09T05:10:00+00:00,2026-07-09T14:10:00+00:00,-20,2026-07-09T04:50:00+00:00,2026-07-09T13:50:00+00:00
835,A6-EGK,A6-EGK,A6-EGK,False,False,UAE335,B77W,WB,MNL,DXB,2026-07-09T15:55:00+00:00,2026-07-10T00:30:00+00:00,-20,2026-07-09T15:35:00+00:00,2026-07-10T00:10:00+00:00
836,A6-EGK,A6-EGK,A6-EGK,False,False,UAE783,B77W,WB,DXB,LOS,2026-07-10T06:15:00+00:00,2026-07-10T14:35:00+00:00,0,2026-07-10T06:15:00+00:00,2026-07-10T14:35:00+00:00
837,A6-EGK,A6-EGK,A6-EGK,False,False,UAE784,B77W,WB,LOS,DXB,2026-07-10T16:40:00+00:00,2026-07-11T00:45:00+00:00,0,2026-07-10T16:40:00+00:00,2026-07-11T00:45:00+00:00
838,A6-EGK,A6-EGK,A6-EGK,False,False,UAE59,B77W,WB,DXB,HAM,2026-07-11T04:45:00+00:00,2026-07-11T11:35:00+00:00,-60,2026-07-11T03:45:00+00:00,2026-07-11T10:35:00+00:00
839,A6-EGK,A6-EGK,A6-EGK,False,False,UAE60,B77W,WB,HAM,DXB,2026-07-11T13:30:00+00:00,2026-07-11T20:05:00+00:00,-60,2026-07-11T12:30:00+00:00,2026-07-11T19:05:00+00:00
840,A6-EGK,A6-EGK,A6-EGK,False,False,UAE530,B77W,WB,DXB,COK,2026-07-11T23:20:00+00:00,2026-07-12T03:25:00+00:00,0,2026-07-11T23:20:00+00:00,2026-07-12T03:25:00+00:00
841,A6-EGK,A6-EGK,A6-EGK,False,False,UAE531,B77W,WB,COK,DXB,2026-07-12T05:05:00+00:00,2026-07-12T08:55:00+00:00,0,2026-07-12T05:05:00+00:00,2026-07-12T08:55:00+00:00
842,A6-EGK,A6-EGK,A6-EGK,False,False,UAE528,B77W,WB,DXB,HYD,2026-07-12T11:00:00+00:00,2026-07-12T14:40:00+00:00,5,2026-07-12T11:05:00+00:00,2026-07-12T14:45:00+00:00
843,A6-EGK,A6-EGK,A6-EGK,False,False,UAE529,B77W,WB,HYD,DXB,2026-07-12T16:30:00+00:00,2026-07-12T20:10:00+00:00,5,2026-07-12T16:35:00+00:00,2026-07-12T20:15:00+00:00
844,A6-EGL,A6-EGL,A6-EGL,False,False,UAE19,B77W,WB,DXB,MAN,2026-07-06T10:30:00+00:00,2026-07-06T18:15:00+00:00,0,2026-07-06T10:30:00+00:00,2026-07-06T18:15:00+00:00
845,A6-EGL,A6-EGL,A6-EGL,False,False,UAE20,B77W,WB,MAN,DXB,2026-07-06T20:20:00+00:00,2026-07-07T03:40:00+00:00,0,2026-07-06T20:20:00+00:00,2026-07-07T03:40:00+00:00
846,A6-EGL,A6-EGL,A6-EGL,False,False,UAE713,B77W,WB,DXB,LUN,2026-07-07T05:25:00+00:00,2026-07-07T12:35:00+00:00,0,2026-07-07T05:25:00+00:00,2026-07-07T12:35:00+00:00
847,A6-EGL,A6-EGL,A6-EGL,False,False,UAE713,B77W,WB,LUN,HRE,2026-07-07T14:05:00+00:00,2026-07-07T15:10:00+00:00,0,2026-07-07T14:05:00+00:00,2026-07-07T15:10:00+00:00
848,A6-EGL,A6-EGL,A6-EGL,False,False,UAE714,B77W,WB,HRE,LUN,2026-07-07T16:50:00+00:00,2026-07-07T18:00:00+00:00,0,2026-07-07T16:50:00+00:00,2026-07-07T18:00:00+00:00
849,A6-EGL,A6-EGL,A6-EGL,False,False,UAE714,B77W,WB,LUN,DXB,2026-07-07T19:35:00+00:00,2026-07-08T02:30:00+00:00,0,2026-07-07T19:35:00+00:00,2026-07-08T02:30:00+00:00
850,A6-EGL,A6-EGL,A6-EGL,False,False,UAE707,B77W,WB,DXB,SEZ,2026-07-08T04:55:00+00:00,2026-07-08T09:35:00+00:00,0,2026-07-08T04:55:00+00:00,2026-07-08T09:35:00+00:00
851,A6-EGL,A6-EGL,A6-EGL,False,False,UAE707,B77W,WB,SEZ,TNR,2026-07-08T11:10:00+00:00,2026-07-08T13:50:00+00:00,0,2026-07-08T11:10:00+00:00,2026-07-08T13:50:00+00:00
852,A6-EGL,A6-EGL,A6-EGL,False,False,UAE708,B77W,WB,TNR,SEZ,2026-07-08T15:35:00+00:00,2026-07-08T18:20:00+00:00,0,2026-07-08T15:35:00+00:00,2026-07-08T18:20:00+00:00
853,A6-EGL,A6-EGL,A6-EGL,False,False,UAE708,B77W,WB,SEZ,DXB,2026-07-08T19:55:00+00:00,2026-07-09T00:20:00+00:00,0,2026-07-08T19:55:00+00:00,2026-07-09T00:20:00+00:00
854,A6-EGL,A6-EGL,A6-EGL,False,False,UAE921,B77W,WB,DXB,CAI,2026-07-09T08:00:00+00:00,2026-07-09T11:50:00+00:00,0,2026-07-09T08:00:00+00:00,2026-07-09T11:50:00+00:00
855,A6-EGL,A6-EGL,A6-EGL,False,False,UAE922,B77W,WB,CAI,DXB,2026-07-09T14:35:00+00:00,2026-07-09T18:00:00+00:00,0,2026-07-09T14:35:00+00:00,2026-07-09T18:00:00+00:00
856,A6-EGL,A6-EGL,A6-EGL,False,False,UAE530,B77W,WB,DXB,COK,2026-07-09T23:20:00+00:00,2026-07-10T03:25:00+00:00,0,2026-07-09T23:20:00+00:00,2026-07-10T03:25:00+00:00
857,A6-EGL,A6-EGL,A6-EGL,False,False,UAE531,B77W,WB,COK,DXB,2026-07-10T05:05:00+00:00,2026-07-10T08:55:00+00:00,0,2026-07-10T05:05:00+00:00,2026-07-10T08:55:00+00:00
858,A6-EGL,A6-EGL,A6-EGL,False,False,UAE508,B77W,WB,DXB,BOM,2026-07-10T12:00:00+00:00,2026-07-10T15:15:00+00:00,0,2026-07-10T12:00:00+00:00,2026-07-10T15:15:00+00:00
859,A6-EGL,A6-EGL,A6-EGL,False,False,UAE509,B77W,WB,BOM,DXB,2026-07-10T16:55:00+00:00,2026-07-10T19:59:00+00:00,0,2026-07-10T16:55:00+00:00,2026-07-10T19:59:00+00:00
860,A6-EGL,A6-EGL,A6-EGL,False,False,UAE929,B77W,WB,DXB,CAI,2026-07-11T00:00:00+00:00,2026-07-11T03:50:00+00:00,0,2026-07-11T00:00:00+00:00,2026-07-11T03:50:00+00:00
861,A6-EGL,A6-EGL,A6-EGL,False,False,UAE930,B77W,WB,CAI,DXB,2026-07-11T05:35:00+00:00,2026-07-11T08:55:00+00:00,0,2026-07-11T05:35:00+00:00,2026-07-11T08:55:00+00:00
862,A6-EGL,A6-EGL,A6-EGL,False,False,UAE528,B77W,WB,DXB,HYD,2026-07-11T11:00:00+00:00,2026-07-11T14:40:00+00:00,0,2026-07-11T11:00:00+00:00,2026-07-11T14:40:00+00:00
863,A6-EGL,A6-EGL,A6-EGL,False,False,UAE529,B77W,WB,HYD,DXB,2026-07-11T16:30:00+00:00,2026-07-11T20:10:00+00:00,0,2026-07-11T16:30:00+00:00,2026-07-11T20:10:00+00:00
864,A6-EGL,A6-EGL,A6-EGL,False,False,UAE510,B77W,WB,DXB,DEL,2026-07-11T23:55:00+00:00,2026-07-12T03:35:00+00:00,0,2026-07-11T23:55:00+00:00,2026-07-12T03:35:00+00:00
865,A6-EGL,A6-EGL,A6-EGL,False,False,UAE511,B77W,WB,DEL,DXB,2026-07-12T05:30:00+00:00,2026-07-12T09:00:00+00:00,0,2026-07-12T05:30:00+00:00,2026-07-12T09:00:00+00:00
866,A6-EGL,A6-EGL,A6-EGL,False,False,UAE149,B77W,WB,DXB,AMS,2026-07-12T10:35:00+00:00,2026-07-12T18:00:00+00:00,0,2026-07-12T10:35:00+00:00,2026-07-12T18:00:00+00:00
867,A6-EGL,A6-EGL,A6-EGL,False,False,UAE150,B77W,WB,AMS,DXB,2026-07-12T20:00:00+00:00,2026-07-13T02:55:00+00:00,0,2026-07-12T20:00:00+00:00,2026-07-13T02:55:00+00:00
868,A6-EGM,A6-EGM,A6-EGM,False,False,UAE375,B77W,WB,BKK,DXB,2026-07-06T02:55:00+00:00,2026-07-06T09:00:00+00:00,0,2026-07-06T02:55:00+00:00,2026-07-06T09:00:00+00:00
869,A6-EGM,A6-EGM,A6-EGM,False,False,UAE528,B77W,WB,DXB,HYD,2026-07-06T11:00:00+00:00,2026-07-06T14:40:00+00:00,0,2026-07-06T11:00:00+00:00,2026-07-06T14:40:00+00:00
870,A6-EGM,A6-EGM,A6-EGM,False,False,UAE529,B77W,WB,HYD,DXB,2026-07-06T16:30:00+00:00,2026-07-06T20:10:00+00:00,0,2026-07-06T16:30:00+00:00,2026-07-06T20:10:00+00:00
871,A6-EGM,A6-EGM,A6-EGM,False,False,UAE929,B77W,WB,DXB,CAI,2026-07-07T00:00:00+00:00,2026-07-07T03:50:00+00:00,0,2026-07-07T00:00:00+00:00,2026-07-07T03:50:00+00:00
872,A6-EGM,A6-EGM,A6-EGM,False,False,UAE930,B77W,WB,CAI,DXB,2026-07-07T05:35:00+00:00,2026-07-07T08:55:00+00:00,0,2026-07-07T05:35:00+00:00,2026-07-07T08:55:00+00:00
873,A6-EGM,A6-EGM,A6-EGM,False,False,UAE149,B77W,WB,DXB,AMS,2026-07-07T10:35:00+00:00,2026-07-07T18:00:00+00:00,0,2026-07-07T10:35:00+00:00,2026-07-07T18:00:00+00:00
874,A6-EGM,A6-EGM,A6-EGM,False,False,UAE150,B77W,WB,AMS,DXB,2026-07-07T20:00:00+00:00,2026-07-08T02:55:00+00:00,0,2026-07-07T20:00:00+00:00,2026-07-08T02:55:00+00:00
875,A6-EGM,A6-EGM,A6-EGM,False,False,UAE31,B77W,WB,DXB,LHR,2026-07-08T07:25:00+00:00,2026-07-08T15:10:00+00:00,0,2026-07-08T07:25:00+00:00,2026-07-08T15:10:00+00:00
876,A6-EGM,A6-EGM,A6-EGM,False,False,UAE32,B77W,WB,LHR,DXB,2026-07-08T18:50:00+00:00,2026-07-09T01:55:00+00:00,0,2026-07-08T18:50:00+00:00,2026-07-09T01:55:00+00:00
877,A6-EGM,A6-EGM,A6-EGM,False,False,UAE59,B77W,WB,DXB,HAM,2026-07-09T04:45:00+00:00,2026-07-09T11:35:00+00:00,15,2026-07-09T05:00:00+00:00,2026-07-09T11:50:00+00:00
878,A6-EGM,A6-EGM,A6-EGM,False,False,UAE60,B77W,WB,HAM,DXB,2026-07-09T13:30:00+00:00,2026-07-09T20:30:00+00:00,15,2026-07-09T13:45:00+00:00,2026-07-09T20:45:00+00:00
