label,tf,day_idx,dow,time_utc,contact_capacity,contact_demand,contact_served
final,1357,4,Fri,17:05,66,25,23
final,1358,4,Fri,17:10,66,25,23
final,1359,4,Fri,17:15,66,24,22
final,1360,4,Fri,17:20,66,24,22
final,1361,4,Fri,17:25,66,22,20
final,1362,4,Fri,17:30,66,21,18
final,1363,4,Fri,17:35,66,21,18
final,1364,4,Fri,17:40,66,18,14
final,1365,4,Fri,17:45,66,18,14
final,1366,4,Fri,17:50,66,17,13
final,1367,4,Fri,17:55,66,17,13
final,1368,4,Fri,18:00,66,18,14
final,1369,4,Fri,18:05,66,18,14
final,1370,4,Fri,18:10,66,19,15
final,1371,4,Fri,18:15,66,19,15
final,1372,4,Fri,18:20,66,20,16
final,1373,4,Fri,18:25,66,20,16
final,1374,4,Fri,18:30,66,21,17
final,1375,4,Fri,18:35,66,21,17
final,1376,4,Fri,18:40,66,22,18
final,1377,4,Fri,18:45,66,22,18
final,1378,4,Fri,18:50,66,22,18
final,1379,4,Fri,18:55,66,23,19
final,1380,4,Fri,19:00,66,29,25
final,1381,4,Fri,19:05,66,29,25
final,1382,4,Fri,19:10,66,29,25
final,1383,4,Fri,19:15,66,29,25
final,1384,4,Fri,19:20,66,31,27
final,1385,4,Fri,19:25,66,32,28
final,1386,4,Fri,19:30,66,33,29
final,1387,4,Fri,19:35,66,35,31
final,1388,4,Fri,19:40,66,38,33
final,1389,4,Fri,19:45,66,41,36
final,1390,4,Fri,19:50,66,43,37
final,1391,4,Fri,19:55,66,46,40
final,1392,4,Fri,20:00,66,46,40
final,1393,4,Fri,20:05,66,50,44
final,1394,4,Fri,20:10,66,55,49
final,1395,4,Fri,20:15,66,56,50
final,1396,4,Fri,20:20,66,57,51
final,1397,4,Fri,20:25,66,58,51
final,1398,4,Fri,20:30,66,60,52
final,1399,4,Fri,20:35,66,63,55
final,1400,4,Fri,20:40,66,65,57
final,1401,4,Fri,20:45,66,69,61
final,1402,4,Fri,20:50,66,70,61
final,1403,4,Fri,20:55,66,72,63
final,1404,4,Fri,21:00,66,74,64
final,1405,4,Fri,21:05,66,74,63
final,1406,4,Fri,21:10,66,76,64
final,1407,4,Fri,21:15,66,77,65
final,1408,4,Fri,21:20,66,77,65
final,1409,4,Fri,21:25,66,77,64
final,1410,4,Fri,21:30,66,78,65
final,1411,4,Fri,21:35,66,79,66
final,1412,4,Fri,21:40,66,79,64
final,1413,4,Fri,21:45,66,79,64
final,1414,4,Fri,21:50,66,80,64
final,1415,4,Fri,21:55,66,81,65
final,1416,4,Fri,22:00,66,80,64
final,1417,4,Fri,22:05,66,78,61
final,1418,4,Fri,22:10,66,78,61
final,1419,4,Fri,22:15,66,75,58
final,1420,4,Fri,22:20,66,72,55
final,1421,4,Fri,22:25,66,72,53
final,1422,4,Fri,22:30,66,67,48
final,1423,4,Fri,22:35,66,65,46
final,1424,4,Fri,22:40,66,61,42
final,1425,4,Fri,22:45,66,60,41
final,1426,4,Fri,22:50,66,57,39
final,1427,4,Fri,22:55,66,57,39
final,1428,4,Fri,23:00,66,56,38
final,1429,4,Fri,23:05,66,56,38
final,1430,4,Fri,23:10,66,52,34
final,1431,4,Fri,23:15,66,52,34
final,1432,4,Fri,23:20,66,48,30
final,1433,4,Fri,23:25,66,46,28
final,1434,4,Fri,23:30,66,43,25
final,1435,4,Fri,23:35,66,43,25
final,1436,4,Fri,23:40,66,42,24
final,1437,4,Fri,23:45,66,40,22
final,1438,4,Fri,23:50,66,37,19
final,1439,4,Fri,23:55,66,36,18
final,1440,5,Sat,00:00,66,35,17
final,1441,5,Sat,00:05,66,35,17
final,1442,5,Sat,00:10,66,34,16
final,1443,5,Sat,00:15,66,34,16
final,1444,5,Sat,00:20,66,35,17
final,1445,5,Sat,00:25,66,38,20
final,1446,5,Sat,00:30,66,42,24
final,1447,5,Sat,00:35,66,43,25
final,1448,5,Sat,00:40,66,44,26
final,1449,5,Sat,00:45,66,45,27
final,1450,5,Sat,00:50,66,48,30
final,1451,5,Sat,00:55,66,48,30
final,1452,5,Sat,01:00,66,50,32
final,1453,5,Sat,01:05,66,53,35
final,1454,5,Sat,01:10,66,53,35
final,1455,5,Sat,01:15,66,56,37
final,1456,5,Sat,01:20,66,57,38
final,1457,5,Sat,01:25,66,59,40
final,1458,5,Sat,01:30,66,60,41
final,1459,5,Sat,01:35,66,62,42
final,1460,5,Sat,01:40,66,64,44
final,1461,5,Sat,01:45,66,65,45
final,1462,5,Sat,01:50,66,68,47
final,1463,5,Sat,01:55,66,69,47
final,1464,5,Sat,02:00,66,72,49
final,1465,5,Sat,02:05,66,72,49
final,1466,5,Sat,02:10,66,73,50
final,1467,5,Sat,02:15,66,76,53
final,1468,5,Sat,02:20,66,78,54
final,1469,5,Sat,02:25,66,80,56
final,1470,5,Sat,02:30,66,81,57
final,1471,5,Sat,02:35,66,82,57
final,1472,5,Sat,02:40,66,85,59
final,1473,5,Sat,02:45,66,86,60
final,1474,5,Sat,02:50,66,90,64
final,1475,5,Sat,02:55,66,90,64
final,1476,5,Sat,03:00,66,91,65
final,1477,5,Sat,03:05,66,92,66
final,1478,5,Sat,03:10,66,92,64
final,1479,5,Sat,03:15,66,94,66
final,1480,5,Sat,03:20,66,94,66
final,1481,5,Sat,03:25,66,91,63
final,1482,5,Sat,03:30,66,90,63
final,1483,5,Sat,03:35,66,90,63
final,1484,5,Sat,03:40,66,89,62
final,1485,5,Sat,03:45,66,86,59
final,1486,5,Sat,03:50,66,84,57
final,1487,5,Sat,03:55,66,84,57
final,1488,5,Sat,04:00,66,81,54
final,1489,5,Sat,04:05,66,81,54
final,1490,5,Sat,04:10,66,80,54
final,1491,5,Sat,04:15,66,79,53
final,1492,5,Sat,04:20,66,75,49
final,1493,5,Sat,04:25,66,74,48
final,1494,5,Sat,04:30,66,72,47
final,1495,5,Sat,04:35,66,72,47
final,1496,5,Sat,04:40,66,69,44
final,1497,5,Sat,04:45,66,66,41
final,1498,5,Sat,04:50,66,64,39
final,1499,5,Sat,04:55,66,60,38
final,1500,5,Sat,05:00,66,59,38
final,1501,5,Sat,05:05,66,55,35
final,1502,5,Sat,05:10,66,53,33
final,1503,5,Sat,05:15,66,53,35
final,1504,5,Sat,05:20,66,53,35
final,1505,5,Sat,05:25,66,51,33
final,1506,5,Sat,05:30,66,48,30
final,1507,5,Sat,05:35,66,47,31
final,1508,5,Sat,05:40,66,45,29
final,1509,5,Sat,05:45,66,43,28
final,1510,5,Sat,05:50,66,42,27
final,1511,5,Sat,05:55,66,39,24
final,1512,5,Sat,06:00,66,38,24
final,1513,5,Sat,06:05,66,37,23
final,1514,5,Sat,06:10,66,36,22
final,1515,5,Sat,06:15,66,33,19
final,1516,5,Sat,06:20,66,33,19
final,1517,5,Sat,06:25,66,29,15
final,1518,5,Sat,06:30,66,28,14
final,1519,5,Sat,06:35,66,25,11
final,1520,5,Sat,06:40,66,23,9
final,1521,5,Sat,06:45,66,22,8
final,1522,5,Sat,06:50,66,20,6
final,1523,5,Sat,06:55,66,20,6
final,1524,5,Sat,07:00,66,19,5
final,1525,5,Sat,07:05,66,19,5
final,1526,5,Sat,07:10,66,20,6
final,1527,5,Sat,07:15,66,21,7
final,1528,5,Sat,07:20,66,21,7
final,1529,5,Sat,07:25,66,20,6
final,1530,5,Sat,07:30,66,20,6
final,1531,5,Sat,07:35,66,22,8
final,1532,5,Sat,07:40,66,22,8
final,1533,5,Sat,07:45,66,23,9
final,1534,5,Sat,07:50,66,23,9
final,1535,5,Sat,07:55,66,24,10
final,1536,5,Sat,08:00,66,24,10
final,1537,5,Sat,08:05,66,25,11
final,1538,5,Sat,08:10,66,25,11
final,1539,5,Sat,08:15,66,27,13
final,1540,5,Sat,08:20,66,28,14
final,1541,5,Sat,08:25,66,29,15
final,1542,5,Sat,08:30,66,30,16
final,1543,5,Sat,08:35,66,32,18
final,1544,5,Sat,08:40,66,32,18
final,1545,5,Sat,08:45,66,33,20
final,1546,5,Sat,08:50,66,34,21
final,1547,5,Sat,08:55,66,38,25
final,1548,5,Sat,09:00,66,41,28
final,1549,5,Sat,09:05,66,42,30
final,1550,5,Sat,09:10,66,43,31
final,1551,5,Sat,09:15,66,45,34
final,1552,5,Sat,09:20,66,46,35
final,1553,5,Sat,09:25,66,46,37
final,1554,5,Sat,09:30,66,46,37
final,1555,5,Sat,09:35,66,46,37
final,1556,5,Sat,09:40,66,46,38
final,1557,5,Sat,09:45,66,45,37
final,1558,5,Sat,09:50,66,45,37
final,1559,5,Sat,09:55,66,44,36
final,1560,5,Sat,10:00,66,43,35
final,1561,5,Sat,10:05,66,42,34
final,1562,5,Sat,10:10,66,41,34
final,1563,5,Sat,10:15,66,40,34
final,1564,5,Sat,10:20,66,39,34
final,1565,5,Sat,10:25,66,35,30
final,1566,5,Sat,10:30,66,32,27
final,1567,5,Sat,10:35,66,31,26
final,1568,5,Sat,10:40,66,31,26
final,1569,5,Sat,10:45,66,31,27
final,1570,5,Sat,10:50,66,30,26
final,1571,5,Sat,10:55,66,29,25
final,1572,5,Sat,11:00,66,27,23
final,1573,5,Sat,11:05,66,26,22
final,1574,5,Sat,11:10,66,25,22
final,1575,5,Sat,11:15,66,24,21
final,1576,5,Sat,11:20,66,22,19
final,1577,5,Sat,11:25,66,21,18
final,1578,5,Sat,11:30,66,21,18
final,1579,5,Sat,11:35,66,20,17
final,1580,5,Sat,11:40,66,20,17
final,1581,5,Sat,11:45,66,17,14
final,1582,5,Sat,11:50,66,17,14
final,1583,5,Sat,11:55,66,16,13
final,1584,5,Sat,12:00,66,14,11
final,1585,5,Sat,12:05,66,14,11
final,1586,5,Sat,12:10,66,13,10
final,1587,5,Sat,12:15,66,13,10
final,1588,5,Sat,12:20,66,11,8
final,1589,5,Sat,12:25,66,11,9
final,1590,5,Sat,12:30,66,11,9
final,1591,5,Sat,12:35,66,11,9
final,1592,5,Sat,12:40,66,11,9
final,1593,5,Sat,12:45,66,9,7
final,1594,5,Sat,12:50,66,9,7
final,1595,5,Sat,12:55,66,9,7
final,1596,5,Sat,13:00,66,8,6
final,1597,5,Sat,13:05,66,8,6
final,1598,5,Sat,13:10,66,8,6
final,1599,5,Sat,13:15,66,8,6
final,1600,5,Sat,13:20,66,8,6
final,1601,5,Sat,13:25,66,7,5
final,1602,5,Sat,13:30,66,8,6
final,1603,5,Sat,13:35,66,9,7
final,1604,5,Sat,13:40,66,9,7
final,1605,5,Sat,13:45,66,9,7
final,1606,5,Sat,13:50,66,9,7
final,1607,5,Sat,13:55,66,9,7
final,1608,5,Sat,14:00,66,8,6
final,1609,5,Sat,14:05,66,8,6
final,1610,5,Sat,14:10,66,8,6
final,1611,5,Sat,14:15,66,8,6
final,1612,5,Sat,14:20,66,8,6
final,1613,5,Sat,14:25,66,9,7
final,1614,5,Sat,14:30,66,10,8
final,1615,5,Sat,14:35,66,10,8
final,1616,5,Sat,14:40,66,10,8
final,1617,5,Sat,14:45,66,10,8
final,1618,5,Sat,14:50,66,10,8
final,1619,5,Sat,14:55,66,10,8
final,1620,5,Sat,15:00,66,9,7
final,1621,5,Sat,15:05,66,9,7
final,1622,5,Sat,15:10,66,9,7
final,1623,5,Sat,15:15,66,10,8
final,1624,5,Sat,15:20,66,10,8
final,1625,5,Sat,15:25,66,12,10
final,1626,5,Sat,15:30,66,12,10
final,1627,5,Sat,15:35,66,14,12
final,1628,5,Sat,15:40,66,15,13
final,1629,5,Sat,15:45,66,15,13
final,1630,5,Sat,15:50,66,15,13
final,1631,5,Sat,15:55,66,15,13
final,1632,5,Sat,16:00,66,19,17
final,1633,5,Sat,16:05,66,19,17
final,1634,5,Sat,16:10,66,21,19
final,1635,5,Sat,16:15,66,22,20
final,1636,5,Sat,16:20,66,24,22
final,1637,5,Sat,16:25,66,25,23
final,1638,5,Sat,16:30,66,25,24
final,1639,5,Sat,16:35,66,25,24
final,1640,5,Sat,16:40,66,25,24
final,1641,5,Sat,16:45,66,25,24
final,1642,5,Sat,16:50,66,24,23
final,1643,5,Sat,16:55,66,23,21
final,1644,5,Sat,17:00,66,22,20
final,1645,5,Sat,17:05,66,21,19
final,1646,5,Sat,17:10,66,21,19
final,1647,5,Sat,17:15,66,21,19
final,1648,5,Sat,17:20,66,21,19
final,1649,5,Sat,17:25,66,19,17
final,1650,5,Sat,17:30,66,18,16
final,1651,5,Sat,17:35,66,18,16
final,1652,5,Sat,17:40,66,13,11
final,1653,5,Sat,17:45,66,13,11
final,1654,5,Sat,17:50,66,13,11
final,1655,5,Sat,17:55,66,13,11
final,1656,5,Sat,18:00,66,14,12
final,1657,5,Sat,18:05,66,14,12
final,1658,5,Sat,18:10,66,15,13
final,1659,5,Sat,18:15,66,15,13
final,1660,5,Sat,18:20,66,16,14
final,1661,5,Sat,18:25,66,16,14
final,1662,5,Sat,18:30,66,16,14
final,1663,5,Sat,18:35,66,16,14
final,1664,5,Sat,18:40,66,17,15
final,1665,5,Sat,18:45,66,17,14
final,1666,5,Sat,18:50,66,17,14
final,1667,5,Sat,18:55,66,18,15
final,1668,5,Sat,19:00,66,24,21
final,1669,5,Sat,19:05,66,24,21
final,1670,5,Sat,19:10,66,24,21
final,1671,5,Sat,19:15,66,24,21
final,1672,5,Sat,19:20,66,26,23
final,1673,5,Sat,19:25,66,27,23
final,1674,5,Sat,19:30,66,28,23
final,1675,5,Sat,19:35,66,30,25
final,1676,5,Sat,19:40,66,33,28
final,1677,5,Sat,19:45,66,36,31
final,1678,5,Sat,19:50,66,37,32
final,1679,5,Sat,19:55,66,39,34
final,1680,5,Sat,20:00,66,39,34
final,1681,5,Sat,20:05,66,43,38
final,1682,5,Sat,20:10,66,47,42
final,1683,5,Sat,20:15,66,48,43
final,1684,5,Sat,20:20,66,50,45
final,1685,5,Sat,20:25,66,51,46
final,1686,5,Sat,20:30,66,54,49
final,1687,5,Sat,20:35,66,57,52
final,1688,5,Sat,20:40,66,59,54
final,1689,5,Sat,20:45,66,63,58
final,1690,5,Sat,20:50,66,65,60
final,1691,5,Sat,20:55,66,67,62
final,1692,5,Sat,21:00,66,69,64
final,1693,5,Sat,21:05,66,69,63
final,1694,5,Sat,21:10,66,70,64
final,1695,5,Sat,21:15,66,71,65
final,1696,5,Sat,21:20,66,71,65
final,1697,5,Sat,21:25,66,71,64
final,1698,5,Sat,21:30,66,71,64
final,1699,5,Sat,21:35,66,71,62
final,1700,5,Sat,21:40,66,71,62
final,1701,5,Sat,21:45,66,71,62
final,1702,5,Sat,21:50,66,71,63
final,1703,5,Sat,21:55,66,72,64
final,1704,5,Sat,22:00,66,71,63
final,1705,5,Sat,22:05,66,69,61
final,1706,5,Sat,22:10,66,69,61
final,1707,5,Sat,22:15,66,65,57
final,1708,5,Sat,22:20,66,62,54
final,1709,5,Sat,22:25,66,62,54
final,1710,5,Sat,22:30,66,58,50
final,1711,5,Sat,22:35,66,56,48
final,1712,5,Sat,22:40,66,52,44
final,1713,5,Sat,22:45,66,51,43
final,1714,5,Sat,22:50,66,47,39
final,1715,5,Sat,22:55,66,47,39
final,1716,5,Sat,23:00,66,46,38
final,1717,5,Sat,23:05,66,47,39
final,1718,5,Sat,23:10,66,43,35
final,1719,5,Sat,23:15,66,42,34
final,1720,5,Sat,23:20,66,40,32
final,1721,5,Sat,23:25,66,38,30
final,1722,5,Sat,23:30,66,34,26
final,1723,5,Sat,23:35,66,34,26
final,1724,5,Sat,23:40,66,33,25
final,1725,5,Sat,23:45,66,31,23
final,1726,5,Sat,23:50,66,28,20
final,1727,5,Sat,23:55,66,27,19
final,1728,6,Sun,00:00,66,26,18
final,1729,6,Sun,00:05,66,26,18
final,1730,6,Sun,00:10,66,26,18
final,1731,6,Sun,00:15,66,26,18
final,1732,6,Sun,00:20,66,27,19
final,1733,6,Sun,00:25,66,30,22
final,1734,6,Sun,00:30,66,33,23
final,1735,6,Sun,00:35,66,35,25
final,1736,6,Sun,00:40,66,36,26
final,1737,6,Sun,00:45,66,38,28
final,1738,6,Sun,00:50,66,40,30
final,1739,6,Sun,00:55,66,41,31
final,1740,6,Sun,01:00,66,43,32
final,1741,6,Sun,01:05,66,46,34
final,1742,6,Sun,01:10,66,46,34
final,1743,6,Sun,01:15,66,51,38
final,1744,6,Sun,01:20,66,52,39
final,1745,6,Sun,01:25,66,54,41
final,1746,6,Sun,01:30,66,55,42
final,1747,6,Sun,01:35,66,57,44
final,1748,6,Sun,01:40,66,59,46
final,1749,6,Sun,01:45,66,61,48
final,1750,6,Sun,01:50,66,64,50
final,1751,6,Sun,01:55,66,67,50
final,1752,6,Sun,02:00,66,70,53
final,1753,6,Sun,02:05,66,70,53
final,1754,6,Sun,02:10,66,71,54
final,1755,6,Sun,02:15,66,74,56
final,1756,6,Sun,02:20,66,76,56
final,1757,6,Sun,02:25,66,76,56
final,1758,6,Sun,02:30,66,77,57
final,1759,6,Sun,02:35,66,78,57
final,1760,6,Sun,02:40,66,82,61
final,1761,6,Sun,02:45,66,83,60
final,1762,6,Sun,02:50,66,89,64
final,1763,6,Sun,02:55,66,89,64
final,1764,6,Sun,03:00,66,90,64
final,1765,6,Sun,03:05,66,92,66
final,1766,6,Sun,03:10,66,92,65
final,1767,6,Sun,03:15,66,94,66
final,1768,6,Sun,03:20,66,94,66
final,1769,6,Sun,03:25,66,90,62
final,1770,6,Sun,03:30,66,89,61
final,1771,6,Sun,03:35,66,88,61
final,1772,6,Sun,03:40,66,87,62
final,1773,6,Sun,03:45,66,84,60
final,1774,6,Sun,03:50,66,82,59
final,1775,6,Sun,03:55,66,82,60
final,1776,6,Sun,04:00,66,79,57
final,1777,6,Sun,04:05,66,79,58
final,1778,6,Sun,04:10,66,80,59
final,1779,6,Sun,04:15,66,80,59
final,1780,6,Sun,04:20,66,76,56
final,1781,6,Sun,04:25,66,76,56
final,1782,6,Sun,04:30,66,74,54
final,1783,6,Sun,04:35,66,74,54
final,1784,6,Sun,04:40,66,70,51
final,1785,6,Sun,04:45,66,68,51
final,1786,6,Sun,04:50,66,66,49
final,1787,6,Sun,04:55,66,63,46
final,1788,6,Sun,05:00,66,62,46
final,1789,6,Sun,05:05,66,58,42
final,1790,6,Sun,05:10,66,55,40
final,1791,6,Sun,05:15,66,55,40
final,1792,6,Sun,05:20,66,55,40
final,1793,6,Sun,05:25,66,53,38
final,1794,6,Sun,05:30,66,50,35
final,1795,6,Sun,05:35,66,51,37
final,1796,6,Sun,05:40,66,48,35
final,1797,6,Sun,05:45,66,46,33
final,1798,6,Sun,05:50,66,44,31
final,1799,6,Sun,05:55,66,41,29
final,1800,6,Sun,06:00,66,39,27
final,1801,6,Sun,06:05,66,38,26
final,1802,6,Sun,06:10,66,37,25
final,1803,6,Sun,06:15,66,34,22
final,1804,6,Sun,06:20,66,34,22
final,1805,6,Sun,06:25,66,30,18
final,1806,6,Sun,06:30,66,29,17
final,1807,6,Sun,06:35,66,26,14
final,1808,6,Sun,06:40,66,24,13
final,1809,6,Sun,06:45,66,23,12
final,1810,6,Sun,06:50,66,22,11
final,1811,6,Sun,06:55,66,22,11
final,1812,6,Sun,07:00,66,21,10
final,1813,6,Sun,07:05,66,21,10
final,1814,6,Sun,07:10,66,22,11
final,1815,6,Sun,07:15,66,22,11
final,1816,6,Sun,07:20,66,22,11
final,1817,6,Sun,07:25,66,20,9
final,1818,6,Sun,07:30,66,20,9
final,1819,6,Sun,07:35,66,21,10
final,1820,6,Sun,07:40,66,21,10
final,1821,6,Sun,07:45,66,22,11
final,1822,6,Sun,07:50,66,22,11
final,1823,6,Sun,07:55,66,23,12
final,1824,6,Sun,08:00,66,23,12
final,1825,6,Sun,08:05,66,24,13
final,1826,6,Sun,08:10,66,24,13
final,1827,6,Sun,08:15,66,26,15
final,1828,6,Sun,08:20,66,27,16
final,1829,6,Sun,08:25,66,28,17
final,1830,6,Sun,08:30,66,28,17
final,1831,6,Sun,08:35,66,30,19
final,1832,6,Sun,08:40,66,30,19
final,1833,6,Sun,08:45,66,32,21
final,1834,6,Sun,08:50,66,33,22
final,1835,6,Sun,08:55,66,37,27
final,1836,6,Sun,09:00,66,40,31
final,1837,6,Sun,09:05,66,41,33
final,1838,6,Sun,09:10,66,42,34
final,1839,6,Sun,09:15,66,43,35
final,1840,6,Sun,09:20,66,44,36
final,1841,6,Sun,09:25,66,44,36
final,1842,6,Sun,09:30,66,44,37
final,1843,6,Sun,09:35,66,44,37
final,1844,6,Sun,09:40,66,44,37
final,1845,6,Sun,09:45,66,43,36
final,1846,6,Sun,09:50,66,43,36
final,1847,6,Sun,09:55,66,42,35
final,1848,6,Sun,10:00,66,42,36
final,1849,6,Sun,10:05,66,41,35
final,1850,6,Sun,10:10,66,40,35
final,1851,6,Sun,10:15,66,39,34
final,1852,6,Sun,10:20,66,39,35
final,1853,6,Sun,10:25,66,35,31
final,1854,6,Sun,10:30,66,31,27
final,1855,6,Sun,10:35,66,31,27
final,1856,6,Sun,10:40,66,31,27
final,1857,6,Sun,10:45,66,30,27
final,1858,6,Sun,10:50,66,29,26
final,1859,6,Sun,10:55,66,28,25
final,1860,6,Sun,11:00,66,25,23
final,1861,6,Sun,11:05,66,24,22
final,1862,6,Sun,11:10,66,23,21
final,1863,6,Sun,11:15,66,22,20
final,1864,6,Sun,11:20,66,20,18
final,1865,6,Sun,11:25,66,19,17
final,1866,6,Sun,11:30,66,19,17
final,1867,6,Sun,11:35,66,18,16
final,1868,6,Sun,11:40,66,17,15
final,1869,6,Sun,11:45,66,14,12
final,1870,6,Sun,11:50,66,14,12
final,1871,6,Sun,11:55,66,13,11
final,1872,6,Sun,12:00,66,11,9
final,1873,6,Sun,12:05,66,11,9
final,1874,6,Sun,12:10,66,10,8
final,1875,6,Sun,12:15,66,10,8
final,1876,6,Sun,12:20,66,8,6
final,1877,6,Sun,12:25,66,8,7
final,1878,6,Sun,12:30,66,8,7
final,1879,6,Sun,12:35,66,8,7
final,1880,6,Sun,12:40,66,8,7
final,1881,6,Sun,12:45,66,6,5
final,1882,6,Sun,12:50,66,6,5
final,1883,6,Sun,12:55,66,6,5
final,1884,6,Sun,13:00,66,5,5
final,1885,6,Sun,13:05,66,5,5
final,1886,6,Sun,13:10,66,5,5
final,1887,6,Sun,13:15,66,5,5
final,1888,6,Sun,13:20,66,5,5
final,1889,6,Sun,13:25,66,4,4
final,1890,6,Sun,13:30,66,5,5
final,1891,6,Sun,13:35,66,6,6
final,1892,6,Sun,13:40,66,6,6
final,1893,6,Sun,13:45,66,6,6
final,1894,6,Sun,13:50,66,6,6
final,1895,6,Sun,13:55,66,6,6
final,1896,6,Sun,14:00,66,5,5
final,1897,6,Sun,14:05,66,5,5
final,1898,6,Sun,14:10,66,5,5
final,1899,6,Sun,14:15,66,5,5
final,1900,6,Sun,14:20,66,5,5
final,1901,6,Sun,14:25,66,6,6
final,1902,6,Sun,14:30,66,7,7
final,1903,6,Sun,14:35,66,7,7
final,1904,6,Sun,14:40,66,7,7
final,1905,6,Sun,14:45,66,7,7
final,1906,6,Sun,14:50,66,7,7
final,1907,6,Sun,14:55,66,7,7
final,1908,6,Sun,15:00,66,7,7
final,1909,6,Sun,15:05,66,7,7
final,1910,6,Sun,15:10,66,7,7
final,1911,6,Sun,15:15,66,8,8
final,1912,6,Sun,15:20,66,8,8
final,1913,6,Sun,15:25,66,9,9
final,1914,6,Sun,15:30,66,9,9
final,1915,6,Sun,15:35,66,11,11
final,1916,6,Sun,15:40,66,12,12
final,1917,6,Sun,15:45,66,12,12
final,1918,6,Sun,15:50,66,12,12
final,1919,6,Sun,15:55,66,12,12
final,1920,6,Sun,16:00,66,16,16
final,1921,6,Sun,16:05,66,16,16
final,1922,6,Sun,16:10,66,18,18
final,1923,6,Sun,16:15,66,19,19
final,1924,6,Sun,16:20,66,20,20
final,1925,6,Sun,16:25,66,21,21
final,1926,6,Sun,16:30,66,21,21
final,1927,6,Sun,16:35,66,21,21
final,1928,6,Sun,16:40,66,21,21
final,1929,6,Sun,16:45,66,21,21
final,1930,6,Sun,16:50,66,21,21
final,1931,6,Sun,16:55,66,20,20
final,1932,6,Sun,17:00,66,19,19
final,1933,6,Sun,17:05,66,19,19
final,1934,6,Sun,17:10,66,19,19
final,1935,6,Sun,17:15,66,18,18
final,1936,6,Sun,17:20,66,18,18
final,1937,6,Sun,17:25,66,16,16
final,1938,6,Sun,17:30,66,15,15
final,1939,6,Sun,17:35,66,15,15
final,1940,6,Sun,17:40,66,11,11
final,1941,6,Sun,17:45,66,11,11
final,1942,6,Sun,17:50,66,11,11
final,1943,6,Sun,17:55,66,11,11
final,1944,6,Sun,18:00,66,10,10
final,1945,6,Sun,18:05,66,10,10
final,1946,6,Sun,18:10,66,11,11
final,1947,6,Sun,18:15,66,11,11
final,1948,6,Sun,18:20,66,11,11
final,1949,6,Sun,18:25,66,11,11
final,1950,6,Sun,18:30,66,12,12
final,1951,6,Sun,18:35,66,12,12
final,1952,6,Sun,18:40,66,13,13
final,1953,6,Sun,18:45,66,13,13
final,1954,6,Sun,18:50,66,12,12
final,1955,6,Sun,18:55,66,13,13
final,1956,6,Sun,19:00,66,19,19
final,1957,6,Sun,19:05,66,19,19
final,1958,6,Sun,19:10,66,19,19
final,1959,6,Sun,19:15,66,19,19
final,1960,6,Sun,19:20,66,21,21
final,1961,6,Sun,19:25,66,21,21
final,1962,6,Sun,19:30,66,21,21
final,1963,6,Sun,19:35,66,23,23
final,1964,6,Sun,19:40,66,24,24
final,1965,6,Sun,19:45,66,25,25
final,1966,6,Sun,19:50,66,25,25
final,1967,6,Sun,19:55,66,31,31
final,1968,6,Sun,20:00,66,31,31
final,1969,6,Sun,20:05,66,35,35
final,1970,6,Sun,20:10,66,36,36
final,1971,6,Sun,20:15,66,37,37
final,1972,6,Sun,20:20,66,38,38
final,1973,6,Sun,20:25,66,38,38
final,1974,6,Sun,20:30,66,41,41
final,1975,6,Sun,20:35,66,43,43
final,1976,6,Sun,20:40,66,44,44
final,1977,6,Sun,20:45,66,45,45
final,1978,6,Sun,20:50,66,46,46
final,1979,6,Sun,20:55,66,46,46
final,1980,6,Sun,21:00,66,47,47
final,1981,6,Sun,21:05,66,47,47
final,1982,6,Sun,21:10,66,47,47
final,1983,6,Sun,21:15,66,48,48
final,1984,6,Sun,21:20,66,48,48
final,1985,6,Sun,21:25,66,48,48
final,1986,6,Sun,21:30,66,48,48
final,1987,6,Sun,21:35,66,48,48
final,1988,6,Sun,21:40,66,48,48
final,1989,6,Sun,21:45,66,48,48
final,1990,6,Sun,21:50,66,48,48
final,1991,6,Sun,21:55,66,49,49
final,1992,6,Sun,22:00,66,48,48
final,1993,6,Sun,22:05,66,46,46
final,1994,6,Sun,22:10,66,46,46
final,1995,6,Sun,22:15,66,42,42
final,1996,6,Sun,22:20,66,39,39
final,1997,6,Sun,22:25,66,39,39
final,1998,6,Sun,22:30,66,34,34
final,1999,6,Sun,22:35,66,32,32
final,2000,6,Sun,22:40,66,28,28
final,2001,6,Sun,22:45,66,27,27
final,2002,6,Sun,22:50,66,23,23
final,2003,6,Sun,22:55,66,22,22
final,2004,6,Sun,23:00,66,20,20
final,2005,6,Sun,23:05,66,20,20
final,2006,6,Sun,23:10,66,16,16
final,2007,6,Sun,23:15,66,15,15
final,2008,6,Sun,23:20,66,12,12
final,2009,6,Sun,23:25,66,10,10
final,2010,6,Sun,23:30,66,7,7
final,2011,6,Sun,23:35,66,7,7
final,2012,6,Sun,23:40,66,6,6
final,2013,6,Sun,23:45,66,3,3
final,2014,6,Sun,23:50,66,1,1
final,2015,6,Sun,23:55,66,0,0
