arc_idx,assigned_registration,outbound_assigned_registration,inbound_orig_reg,outbound_orig_reg,tail_swap,aircraft_type,body_type,inbound_ident,outbound_ident,arr,dep,ground_min,is_long_towed,stand
778,A6-EGK,A6-EGK,A6-EGK,A6-EGK,False,B77W,WB,UAE60,UAE530,2026-07-11T20:05:00+00:00,2026-07-11T23:20:00+00:00,195.0,False,Contact
780,A6-EGK,A6-EGK,A6-EGK,A6-EGK,False,B77W,WB,UAE531,UAE528,2026-07-12T08:55:00+00:00,2026-07-12T11:00:00+00:00,125.0,False,Contact
783,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE20,UAE713,2026-07-07T03:40:00+00:00,2026-07-07T05:25:00+00:00,105.0,False,Contact
787,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE714,UAE707,2026-07-08T02:30:00+00:00,2026-07-08T04:55:00+00:00,145.0,False,Large
791,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE708,UAE921,2026-07-09T00:20:00+00:00,2026-07-09T08:00:00+00:00,460.0,False,Contact
793,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE922,UAE530,2026-07-09T18:00:00+00:00,2026-07-09T23:20:00+00:00,320.0,False,Contact
795,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE531,UAE508,2026-07-10T08:55:00+00:00,2026-07-10T12:00:00+00:00,185.0,False,Contact
797,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE509,UAE929,2026-07-10T19:59:00+00:00,2026-07-11T00:00:00+00:00,241.0,False,Contact
799,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE930,UAE528,2026-07-11T08:55:00+00:00,2026-07-11T11:00:00+00:00,125.0,False,Contact
801,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE529,UAE510,2026-07-11T20:10:00+00:00,2026-07-11T23:55:00+00:00,225.0,False,Contact
803,A6-EGL,A6-EGL,A6-EGL,A6-EGL,False,B77W,WB,UAE511,UAE149,2026-07-12T09:00:00+00:00,2026-07-12T10:35:00+00:00,95.0,False,Contact
805,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE375,UAE528,2026-07-06T09:00:00+00:00,2026-07-06T11:00:00+00:00,120.0,False,Contact
807,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE529,UAE929,2026-07-06T20:10:00+00:00,2026-07-07T00:00:00+00:00,230.0,False,Contact
809,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE930,UAE149,2026-07-07T08:55:00+00:00,2026-07-07T10:35:00+00:00,100.0,False,Contact
811,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE150,UAE31,2026-07-08T02:55:00+00:00,2026-07-08T07:25:00+00:00,270.0,False,Large
813,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE32,UAE59,2026-07-09T01:55:00+00:00,2026-07-09T04:45:00+00:00,170.0,False,Contact
815,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE60,UAE564,2026-07-09T20:30:00+00:00,2026-07-09T23:20:00+00:00,170.0,False,Contact
817,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE565,UAE953,2026-07-10T08:45:00+00:00,2026-07-10T10:25:00+00:00,100.0,False,Contact
819,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE954,UAE705,2026-07-10T19:50:00+00:00,2026-07-10T22:15:00+00:00,145.0,False,Contact
821,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE706,UAE857,2026-07-11T08:55:00+00:00,2026-07-11T10:55:00+00:00,120.0,False,Contact
823,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE858,UAE374,2026-07-11T16:25:00+00:00,2026-07-11T18:30:00+00:00,125.0,False,Contact
825,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE375,UAE953,2026-07-12T09:00:00+00:00,2026-07-12T10:25:00+00:00,85.0,False,Contact
827,A6-EGM,A6-EGM,A6-EGM,A6-EGM,False,B77W,WB,UAE954,UAE705,2026-07-12T19:50:00+00:00,2026-07-12T22:15:00+00:00,145.0,False,Contact
829,A6-EGN,A6-EGN,A6-EGN,A6-EGN,False,B77W,WB,UAE32,UAE157,2026-07-07T01:55:00+00:00,2026-07-07T04:45:00+00:00,170.0,False,Large
831,A6-EGN,A6-EGN,A6-EGN,A6-EGN,False,B77W,WB,UAE158,UAE772,2026-07-07T20:30:00+00:00,2026-07-07T23:45:00+00:00,195.0,False,Contact
833,A6-EGN,A6-EGN,A6-EGN,A6-EGN,False,B77W,WB,UAE773,UAE378,2026-07-08T20:35:00+00:00,2026-07-08T22:30:00+00:00,115.0,False,Contact
835,A6-EGN,A6-EGN,A6-EGN,A6-EGN,False,B77W,WB,UAE379,UAE772,2026-07-09T19:00:00+00:00,2026-07-09T23:45:00+00:00,285.0,False,Contact
837,A6-EGN,A6-EBR,A6-EGN,A6-EGN,False,B77W,WB,UAE773,UAE512,2026-07-10T20:35:00+00:00,2026-07-11T17:30:00+00:00,1255.0,True,Towed
839,A6-EGN,A6-EGN,A6-EGN,A6-EGN,False,B77W,WB,UAE513,UAE532,2026-07-12T02:25:00+00:00,2026-07-12T17:25:00+00:00,900.0,True,Contact
844,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE714,UAE652,2026-07-07T02:30:00+00:00,2026-07-07T05:45:00+00:00,195.0,False,Contact
848,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE653,UAE624,2026-07-07T21:55:00+00:00,2026-07-07T23:10:00+00:00,75.0,False,Contact
850,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE625,UAE121,2026-07-08T07:25:00+00:00,2026-07-08T09:55:00+00:00,150.0,False,Contact
852,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE122,UAE31,2026-07-08T21:10:00+00:00,2026-07-09T07:25:00+00:00,615.0,True,Towed
854,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE32,UAE707,2026-07-10T01:55:00+00:00,2026-07-10T04:55:00+00:00,180.0,False,Large
858,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE708,UAE787,2026-07-11T00:20:00+00:00,2026-07-11T03:10:00+00:00,170.0,False,Contact
862,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE788,UAE59,2026-07-12T02:15:00+00:00,2026-07-12T04:45:00+00:00,150.0,False,Contact
864,A6-EGO,A6-EGO,A6-EGO,A6-EGO,False,B77W,WB,UAE60,UAE544,2026-07-12T20:05:00+00:00,2026-07-12T22:30:00+00:00,145.0,False,Contact
865,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE571,UAE857,2026-07-06T09:00:00+00:00,2026-07-06T10:55:00+00:00,115.0,False,Contact
867,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE858,UAE374,2026-07-06T16:25:00+00:00,2026-07-06T18:30:00+00:00,125.0,False,Contact
869,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE375,UAE19,2026-07-07T09:00:00+00:00,2026-07-07T10:30:00+00:00,90.0,False,Contact
871,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE20,UAE719,2026-07-08T03:40:00+00:00,2026-07-08T06:30:00+00:00,170.0,False,Contact
873,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE720,UAE717,2026-07-08T18:40:00+00:00,2026-07-08T21:20:00+00:00,160.0,False,Contact
875,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE718,UAE514,2026-07-09T09:15:00+00:00,2026-07-09T11:25:00+00:00,130.0,False,Contact
877,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE515,UAE516,2026-07-09T20:05:00+00:00,2026-07-10T05:50:00+00:00,585.0,True,Towed
879,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE517,UAE512,2026-07-10T14:25:00+00:00,2026-07-10T17:30:00+00:00,185.0,False,Contact
881,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE513,UAE957,2026-07-11T02:25:00+00:00,2026-07-11T05:05:00+00:00,160.0,False,Large
883,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE958,UAE522,2026-07-11T14:30:00+00:00,2026-07-11T17:25:00+00:00,175.0,False,Contact
885,A6-EGP,A6-EGP,A6-EGP,A6-EGP,False,B77W,WB,UAE523,UAE725,2026-07-12T03:15:00+00:00,2026-07-12T05:25:00+00:00,130.0,False,Contact
887,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE345,UAE514,2026-07-06T09:10:00+00:00,2026-07-06T11:25:00+00:00,135.0,False,Contact
889,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE515,UAE544,2026-07-06T20:05:00+00:00,2026-07-06T22:30:00+00:00,145.0,False,Contact
891,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE545,UAE344,2026-07-07T08:20:00+00:00,2026-07-07T17:15:00+00:00,535.0,False,Contact
893,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE345,UAE528,2026-07-08T09:10:00+00:00,2026-07-08T11:00:00+00:00,110.0,False,Contact
895,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE529,UAE825,2026-07-08T20:10:00+00:00,2026-07-09T12:00:00+00:00,950.0,True,Towed
897,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE826,UAE767,2026-07-09T16:25:00+00:00,2026-07-09T19:20:00+00:00,175.0,False,Contact
899,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE768,UAE767,2026-07-10T16:15:00+00:00,2026-07-10T19:20:00+00:00,185.0,False,Contact
901,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE768,UAE767,2026-07-11T16:15:00+00:00,2026-07-11T19:20:00+00:00,185.0,False,Contact
903,A6-EGQ,A6-EGQ,A6-EGQ,A6-EGQ,False,B77W,WB,UAE768,UAE512,2026-07-12T16:15:00+00:00,2026-07-12T17:30:00+00:00,75.0,False,Contact
905,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE565,UAE953,2026-07-06T08:45:00+00:00,2026-07-06T10:25:00+00:00,100.0,False,Contact
907,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE954,UAE570,2026-07-06T19:50:00+00:00,2026-07-06T22:05:00+00:00,135.0,False,Contact
909,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE571,UAE528,2026-07-07T09:00:00+00:00,2026-07-07T11:00:00+00:00,120.0,False,Contact
911,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE529,UAE510,2026-07-07T20:10:00+00:00,2026-07-07T23:55:00+00:00,225.0,False,Contact
913,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE511,UAE344,2026-07-08T09:00:00+00:00,2026-07-08T17:15:00+00:00,495.0,False,Contact
915,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE345,UAE857,2026-07-09T09:10:00+00:00,2026-07-09T10:55:00+00:00,105.0,False,Contact
917,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE858,UAE374,2026-07-09T16:25:00+00:00,2026-07-09T18:30:00+00:00,125.0,False,Contact
919,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE375,UAE857,2026-07-10T09:00:00+00:00,2026-07-10T10:55:00+00:00,115.0,False,Contact
921,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE858,UAE374,2026-07-10T16:25:00+00:00,2026-07-10T18:30:00+00:00,125.0,False,Contact
923,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE375,UAE514,2026-07-11T09:00:00+00:00,2026-07-11T11:25:00+00:00,145.0,False,Contact
925,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE515,UAE652,2026-07-11T20:05:00+00:00,2026-07-12T05:45:00+00:00,580.0,True,Towed
929,A6-EGR,A6-EGR,A6-EGR,A6-EGR,False,B77W,WB,UAE653,UAE510,2026-07-12T21:55:00+00:00,2026-07-12T23:55:00+00:00,120.0,False,Contact
931,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE720,UAE21,2026-07-06T18:40:00+00:00,2026-07-06T23:00:00+00:00,260.0,False,Contact
933,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE22,UAE652,2026-07-07T16:10:00+00:00,2026-07-08T05:45:00+00:00,815.0,True,Towed
937,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE653,UAE157,2026-07-08T21:55:00+00:00,2026-07-09T04:45:00+00:00,410.0,False,Contact
939,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE158,UAE929,2026-07-09T20:55:00+00:00,2026-07-10T00:00:00+00:00,185.0,False,Contact
941,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE930,UAE546,2026-07-10T08:55:00+00:00,2026-07-10T10:50:00+00:00,115.0,False,Contact
943,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE547,UAE564,2026-07-10T20:40:00+00:00,2026-07-10T23:20:00+00:00,160.0,False,Contact
945,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE565,UAE546,2026-07-11T08:45:00+00:00,2026-07-11T10:50:00+00:00,125.0,False,Contact
947,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE547,UAE705,2026-07-11T20:40:00+00:00,2026-07-11T22:15:00+00:00,95.0,False,Contact
949,A6-EGS,A6-EGS,A6-EGS,A6-EGS,False,B77W,WB,UAE706,UAE57,2026-07-12T08:55:00+00:00,2026-07-12T10:25:00+00:00,90.0,False,Contact
952,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE359,UAE787,2026-07-07T01:30:00+00:00,2026-07-07T03:10:00+00:00,100.0,False,Contact
956,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE788,UAE713,2026-07-08T02:15:00+00:00,2026-07-08T05:25:00+00:00,190.0,False,Contact
960,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE714,UAE652,2026-07-09T02:30:00+00:00,2026-07-09T05:45:00+00:00,195.0,False,Large
964,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE653,UAE532,2026-07-09T21:55:00+00:00,2026-07-10T17:25:00+00:00,1170.0,True,Towed
966,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE533,UAE135,2026-07-11T02:50:00+00:00,2026-07-11T05:05:00+00:00,135.0,False,Contact
968,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE136,UAE378,2026-07-11T19:30:00+00:00,2026-07-11T22:30:00+00:00,180.0,False,Contact
970,A6-EGT,A6-EGT,A6-EGT,A6-EGT,False,B77W,WB,UAE379,UAE570,2026-07-12T19:00:00+00:00,2026-07-12T22:05:00+00:00,185.0,False,Contact
971,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE583,UAE602,2026-07-06T09:00:00+00:00,2026-07-06T14:00:00+00:00,300.0,False,Contact
973,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE603,UAE705,2026-07-06T20:05:00+00:00,2026-07-06T22:15:00+00:00,130.0,False,Contact
975,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE706,UAE546,2026-07-07T08:55:00+00:00,2026-07-07T10:50:00+00:00,115.0,False,Contact
977,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE547,UAE544,2026-07-07T20:40:00+00:00,2026-07-07T22:30:00+00:00,110.0,False,Contact
979,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE545,UAE857,2026-07-08T08:20:00+00:00,2026-07-08T10:55:00+00:00,155.0,False,Contact
981,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE533,UAE725,2026-07-09T02:50:00+00:00,2026-07-09T05:25:00+00:00,155.0,False,Contact
983,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE726,UAE807,2026-07-09T17:50:00+00:00,2026-07-09T21:15:00+00:00,205.0,False,Contact
985,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE808,UAE719,2026-07-10T04:15:00+00:00,2026-07-10T06:30:00+00:00,135.0,False,Contact
987,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE720,UAE526,2026-07-10T18:40:00+00:00,2026-07-10T23:10:00+00:00,270.0,False,Contact
989,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE527,UAE953,2026-07-11T08:25:00+00:00,2026-07-11T10:25:00+00:00,120.0,False,Contact
991,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE954,UAE564,2026-07-11T19:50:00+00:00,2026-07-11T23:20:00+00:00,210.0,False,Contact
993,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE565,UAE608,2026-07-12T08:45:00+00:00,2026-07-12T11:00:00+00:00,135.0,False,Contact
995,A6-EGU,A6-EGU,A6-EGU,A6-EGU,False,B77W,WB,UAE609,UAE374,2026-07-12T16:50:00+00:00,2026-07-12T18:30:00+00:00,100.0,False,Contact
996,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE545,UAE546,2026-07-06T08:20:00+00:00,2026-07-06T10:50:00+00:00,150.0,False,Contact
998,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE547,UAE59,2026-07-06T20:40:00+00:00,2026-07-07T04:45:00+00:00,485.0,False,Large
1000,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE60,UAE705,2026-07-07T20:05:00+00:00,2026-07-07T22:15:00+00:00,130.0,False,Contact
1002,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE706,UAE512,2026-07-08T08:55:00+00:00,2026-07-08T17:30:00+00:00,515.0,False,Contact
1004,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE513,UAE516,2026-07-09T02:25:00+00:00,2026-07-09T05:50:00+00:00,205.0,False,Large
1006,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE517,UAE314,2026-07-09T14:25:00+00:00,2026-07-09T17:00:00+00:00,155.0,False,Contact
1008,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE315,UAE584,2026-07-10T09:45:00+00:00,2026-07-10T12:45:00+00:00,180.0,False,Contact
1010,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE585,UAE179,2026-07-11T00:30:00+00:00,2026-07-11T03:55:00+00:00,205.0,False,Large
1012,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE180,UAE717,2026-07-11T19:20:00+00:00,2026-07-11T21:20:00+00:00,120.0,False,Contact
1014,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE718,UAE514,2026-07-12T09:15:00+00:00,2026-07-12T11:25:00+00:00,130.0,False,Contact
1016,A6-EGV,A6-EGV,A6-EGV,A6-EGV,False,B77W,WB,UAE515,UAE378,2026-07-12T20:05:00+00:00,2026-07-12T22:30:00+00:00,145.0,False,Contact
1019,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE349,UAE121,2026-07-07T00:50:00+00:00,2026-07-07T09:55:00+00:00,545.0,False,Contact
1021,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE122,UAE59,2026-07-07T21:10:00+00:00,2026-07-08T04:45:00+00:00,455.0,False,Large
1023,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE60,UAE705,2026-07-08T20:05:00+00:00,2026-07-08T22:15:00+00:00,130.0,False,Contact
1025,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE706,UAE546,2026-07-09T08:55:00+00:00,2026-07-09T10:50:00+00:00,115.0,False,Contact
1027,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE547,UAE510,2026-07-09T20:40:00+00:00,2026-07-09T23:55:00+00:00,195.0,False,Contact
1029,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE511,UAE528,2026-07-10T09:00:00+00:00,2026-07-10T11:00:00+00:00,120.0,False,Contact
1031,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE529,UAE544,2026-07-10T20:10:00+00:00,2026-07-10T22:30:00+00:00,140.0,False,Contact
1033,A6-EGW,A6-EGW,A6-EGW,A6-EGW,False,B77W,WB,UAE545,UAE614,2026-07-11T08:20:00+00:00,2026-07-11T17:05:00+00:00,525.0,False,Contact
1035,A6-EGX,A6-EGX,A6-EGX,A6-EGX,False,B77W,WB,UAE511,UAE602,2026-07-09T09:00:00+00:00,2026-07-09T14:00:00+00:00,300.0,False,Contact
1037,A6-EGX,A6-EGX,A6-EGX,A6-EGX,False,B77W,WB,UAE603,UAE570,2026-07-09T20:05:00+00:00,2026-07-09T22:05:00+00:00,120.0,False,Contact
1039,A6-EGX,A6-EGX,A6-EGX,A6-EGX,False,B77W,WB,UAE571,UAE608,2026-07-10T09:00:00+00:00,2026-07-10T11:00:00+00:00,120.0,False,Contact
1041,A6-EGX,A6-EGX,A6-EGX,A6-EGX,False,B77W,WB,UAE609,UAE772,2026-07-10T16:50:00+00:00,2026-07-10T23:45:00+00:00,415.0,False,Contact
1043,A6-EGX,A6-EGX,A6-EGX,A6-EGX,False,B77W,WB,UAE773,UAE544,2026-07-11T20:35:00+00:00,2026-07-11T22:30:00+00:00,115.0,False,Contact
1045,A6-EGX,A6-EGX,A6-EGX,A6-EGX,False,B77W,WB,UAE545,UAE721,2026-07-12T08:20:00+00:00,2026-07-12T11:55:00+00:00,215.0,False,Contact
1047,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE527,UAE149,2026-07-06T08:25:00+00:00,2026-07-06T10:35:00+00:00,130.0,False,Contact
1049,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE150,UAE516,2026-07-07T02:55:00+00:00,2026-07-07T05:50:00+00:00,175.0,False,Contact
1051,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE517,UAE546,2026-07-07T14:25:00+00:00,2026-07-08T10:50:00+00:00,1225.0,True,Towed
1053,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE547,UAE526,2026-07-08T20:40:00+00:00,2026-07-08T23:10:00+00:00,150.0,False,Contact
1055,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE527,UAE344,2026-07-09T08:25:00+00:00,2026-07-09T17:15:00+00:00,530.0,False,Contact
1057,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE345,UAE47,2026-07-10T09:10:00+00:00,2026-07-10T11:20:00+00:00,130.0,False,Contact
1059,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE48,UAE719,2026-07-11T02:50:00+00:00,2026-07-11T06:30:00+00:00,220.0,False,Contact
1061,A6-EGY,A6-EGY,A6-EGY,A6-EGY,False,B77W,WB,UAE615,UAE31,2026-07-12T01:25:00+00:00,2026-07-12T07:25:00+00:00,360.0,False,Contact
1064,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE958,UAE717,2026-07-06T14:30:00+00:00,2026-07-06T21:20:00+00:00,410.0,False,Contact
1066,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE718,UAE514,2026-07-07T09:15:00+00:00,2026-07-07T11:25:00+00:00,130.0,False,Contact
1068,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE515,UAE157,2026-07-07T20:05:00+00:00,2026-07-08T04:45:00+00:00,520.0,False,Large
1070,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE158,UAE544,2026-07-08T20:30:00+00:00,2026-07-08T22:30:00+00:00,120.0,False,Contact
1072,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE545,UAE953,2026-07-09T08:20:00+00:00,2026-07-09T10:25:00+00:00,125.0,False,Contact
1074,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE954,UAE705,2026-07-09T19:50:00+00:00,2026-07-09T22:15:00+00:00,145.0,False,Contact
1076,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE706,UAE514,2026-07-10T08:55:00+00:00,2026-07-10T11:25:00+00:00,150.0,False,Contact
1078,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE515,UAE570,2026-07-10T20:05:00+00:00,2026-07-10T22:05:00+00:00,120.0,False,Contact
1080,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE571,UAE19,2026-07-11T09:00:00+00:00,2026-07-11T10:30:00+00:00,90.0,False,Contact
1082,A6-EGZ,A6-EGZ,A6-EGZ,A6-EGZ,False,B77W,WB,UAE20,UAE713,2026-07-12T03:40:00+00:00,2026-07-12T05:25:00+00:00,105.0,False,Contact
1089,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE371,UAE139,2026-07-07T02:50:00+00:00,2026-07-07T04:35:00+00:00,105.0,False,Large
1091,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE140,UAE612,2026-07-07T20:20:00+00:00,2026-07-07T23:20:00+00:00,180.0,False,Contact
1093,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE613,UAE809,2026-07-08T07:35:00+00:00,2026-07-08T10:10:00+00:00,155.0,False,Contact
1095,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE810,UAE21,2026-07-08T17:15:00+00:00,2026-07-08T23:00:00+00:00,345.0,False,Contact
1097,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE22,UAE11,2026-07-09T16:10:00+00:00,2026-07-09T22:35:00+00:00,385.0,False,Contact
1099,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE12,UAE334,2026-07-10T16:00:00+00:00,2026-07-11T05:10:00+00:00,790.0,True,Towed
1101,A6-ENA,A6-ENA,A6-ENA,A6-ENA,False,B77W,WB,UAE335,UAE370,2026-07-12T00:30:00+00:00,2026-07-12T05:00:00+00:00,270.0,False,Large
